Ref,Val,Package,PosX,PosY,Rot,Side
"AE1","Antenna_Chip","CHIP_ANT",211.400000,-62.900000,180.000000,bottom
"C1","10uF 10V 20%","C_0603_1608Metric",210.620000,-78.080000,90.000000,bottom
"C2","10uF 10V 20%","C_0603_1608Metric",210.380000,-82.620000,0.000000,bottom
"C3","0.1uF 10V 20%","C_0402_1005Metric",83.950000,-93.140000,-90.000000,bottom
"C4","0.1uF 10V 20%","C_0402_1005Metric",206.860000,-82.170000,0.000000,bottom
"C5","8pF 10V 10%","C_0402_1005Metric",211.180000,-72.870000,-90.000000,bottom
"C6","8pF 10V 10%","C_0402_1005Metric",207.190000,-72.870000,90.000000,bottom
"C7","100pF NP0 10V 5%","C_0402_1005Metric",204.800000,-73.500000,90.000000,bottom
"C8","0.8pF 10V 5% NP0","0402_RF",210.950000,-66.300000,180.000000,bottom
"C9","0.8pF 10V 5% NP0","0402_RF",203.400000,-74.200000,0.000000,bottom
"C10","0.1uF 10V 20%","C_0402_1005Metric",200.550000,-81.220000,-90.000000,bottom
"C11","0.1uF 10V 20%","C_0402_1005Metric",132.790000,-81.700000,0.000000,bottom
"C12","10uF 10V 20%","C_0603_1608Metric",133.030000,-83.040000,0.000000,bottom
"C13","33nF 50V NP0","C_1206_3216Metric",128.220000,-76.910000,-90.000000,bottom
"C15","0.1uF 10V 20%","C_0402_1005Metric",162.420000,-81.430000,0.000000,bottom
"C16","10uF 10V 20%","C_0603_1608Metric",162.700000,-82.790000,0.000000,bottom
"C17","33nF 50V NP0","C_1206_3216Metric",157.950000,-76.880000,-90.000000,bottom
"C19","0.1uF 10V 20%","C_0402_1005Metric",191.500000,-82.760000,0.000000,bottom
"C20","10uF 10V 20%","C_0603_1608Metric",191.580000,-83.940000,0.000000,bottom
"C21","33nF 50V NP0","C_1206_3216Metric",187.590000,-77.530000,-90.000000,bottom
"C23","0.1uF 10V 20%","C_0402_1005Metric",102.940000,-81.540000,0.000000,bottom
"C24","10uF 10V 20%","C_0603_1608Metric",103.210000,-82.770000,0.000000,bottom
"C25","33nF 50V NP0","C_1206_3216Metric",98.520000,-76.960000,-90.000000,bottom
"C27","0.1uF 10V 20%","C_0402_1005Metric",147.700000,-107.530000,0.000000,bottom
"C28","10uF 10V 20%","C_0603_1608Metric",147.960000,-108.950000,0.000000,bottom
"C29","33nF 50V NP0","C_1206_3216Metric",143.050000,-102.810000,-90.000000,bottom
"C31","0.1uF 10V 20%","C_0402_1005Metric",118.000000,-106.960000,0.000000,bottom
