Ref,Val,Package,PosX,PosY,Rot,Side
"C23","0.1uF 10V 20%","C_0201_0603Metric",128.730000,-113.340000,0.000000,top
"C25","0.1uF 10V 20%","C_0201_0603Metric",136.639994,-89.623778,180.000000,top
"D2","TX1812MJA5","TX1812MWCA5-F01",164.339994,-74.893778,90.000000,top
"D3","TX1812MJA5","TX1812MWCA5-F01",168.437494,-83.003778,90.000000,top
"D4","TX1812MJA5","TX1812MWCA5-F01",168.447494,-91.013778,-90.000000,top
"D5","TX1812MJA5","TX1812MWCA5-F01",164.439994,-87.041278,-90.000000,top
"D6","TX1812MJA5","TX1812MWCA5-F01",160.459994,-82.953778,-45.000000,top
"D7","TX1812MJA5","TX1812MWCA5-F01",160.432494,-91.013778,90.000000,top
"D8","TX1812MJA5","TX1812MWCA5-F01",156.437494,-90.973778,-90.000000,top
"D9","TX1812MJA5","TX1812MWCA5-F01",152.377494,-87.023778,-90.000000,top
"D11","TX1812MJA5","TX1812MWCA5-F01",148.439994,-82.983778,-90.000000,top
"D12","TX1812MJA5","TX1812MWCA5-F01",144.319994,-82.983778,-90.000000,top
"D13","TX1812MJA5","TX1812MWCA5-F01",140.329994,-87.021278,-90.000000,top
"D15","TX1812MJA5","TX1812MWCA5-F01",136.339994,-90.963778,-90.000000,top
"D16","TX1812MJA5","TX1812MWCA5-F01",132.229994,-91.123778,0.000000,top
"D17","TX1812MJA5","TX1812MWCA5-F01",128.229994,-87.026278,180.000000,top
"D18","TX1812MJA5","TX1812MWCA5-F01",132.009994,-83.096278,180.000000,top
"D19","TX1812MJA5","TX1812MWCA5-F01",124.257494,-83.093778,0.000000,top
"D20","TX1812MJA5","TX1812MWCA5-F01",124.579994,-91.086278,0.000000,top
"D21","TX1812MJA5","TX1812MWCA5-F01",124.079994,-95.261278,0.000000,top
"D22","TX1812MJA5","TX1812MWCA5-F01",128.192494,-95.223778,90.000000,top
"D23","TX1812MJA5","TX1812MWCA5-F01",132.279994,-95.223778,90.000000,top
"D24","TX1812MJA5","TX1812MWCA5-F01",128.202494,-99.061278,0.000000,top
"D25","TX1812MJA5","TX1812MWCA5-F01",132.309994,-103.161278,-90.000000,top
"D26","TX1812MJA5","TX1812MWCA5-F01",128.177494,-103.203778,-90.000000,top
"D27","TX1812MJA5","TX1812MWCA5-F01",124.099994,-103.191278,180.000000,top
"L1","10uH 100mA 20%","L_0603_1608Metric",159.890000,-85.612500,-90.000000,top
"L2","15nH 100mA 5%","L_0201_0603Metric",161.179994,-86.088778,90.000000,top
"R9","100k 1%","R_0201_0603Metric",154.080000,-87.160002,-90.000000,top
"R10","3.9k 1%","R_0201_0603Metric",154.649994,-89.523778,0.000000,top
"R11","3.9k 1%","R_0201_0603Metric",153.369994,-89.533778,0.000000,top
"R12","510R 1%","R_0201_0603Metric",127.170000,-113.330000,0.000000,top
"TH1","NTC 100k @ 25C","R_0201_0603Metric",154.700001,-87.150001,90.000000,top
"U2","SC7A20HTR","LGA-12_2x2mm_P0.5mm",153.352494,-90.986278,-90.000000,top
"U4","ME6230","FPB1_1-4",151.674994,-82.958778,90.000000,top
"U5","BL24C02F-NTRC","TDFN-8-1EP_3x2mm_P0.5mm_EP1.3x1.4mm",149.441927,-90.936601,-0.500000,top
"U7","DS6101","UDFN-4-1EP_1x1mm_P0.65mm_EP0.48x0.48mm",127.865000,-111.440000,90.000000,top
"U8","SL1605","SOT-553",125.279994,-99.066278,90.000000,top
