Ref,Val,Package,PosX,PosY,Rot,Side
"R21","0R","R_0201_0603Metric",179.740000,-102.730000,90.000000,bottom
"R22","0R","R_0201_0603Metric",184.010000,-102.420000,90.000000,bottom
"TH1","NTC 100k @ 25C","R_0402_1005Metric",181.310000,-91.430000,180.000000,bottom
"U2","SC7A20HTR","LGA-12_2x2mm_P0.5mm",156.107500,-90.712500,-90.000000,bottom
"U4","ME6230","FPB1_1-4",157.785000,-82.685000,90.000000,bottom
"U5","BL24C02F-NTRC","TDFN-8-1EP_3x2mm_P0.5mm_EP1.3x1.4mm",160.018067,-90.662823,-179.500000,bottom
"U7","DS6101","UDFN-4-1EP_1x1mm_P0.65mm_EP0.48x0.48mm",181.137500,-111.117500,90.000000,bottom
"U8","SL1605","SOT-553",184.180000,-98.792500,90.000000,bottom
"U10","WAS3157D-6/TR","DFN1109-6",180.750000,-90.340000,180.000000,bottom
"AE1","Antenna_Chip","CHIP_ANT",143.170000,-93.480001,-90.000000,top
"C2","8pF 10V 10%","C_0201_0603Metric",147.870000,-92.300000,0.000000,top
"C5","8pF 10V 10%","C_0201_0603Metric",146.850000,-91.040000,90.000000,top
"C7","100pF NP0 10V 2%","C_0201_0603Metric",146.260000,-91.040000,-90.000000,top
"C8","0.8pF 10V 5% C0G","0402_RF",145.490000,-89.770000,0.000000,top
"C9","10uF 6.3V 20%","C_0402_1005Metric",149.010589,-82.629411,-135.000000,top
"C11","DNP","0402_RF",142.548085,-90.991742,90.000000,top
"C12","DNP","0402_RF",144.728085,-90.991742,90.000000,top
"C13","4.7uF 25V 20%","C_0402_1005Metric",142.794189,-71.720018,-90.500000,top
"C15","22uF 10V 20%","C_0603_1608Metric",149.335030,-75.283237,179.500000,top
"C19","12nF 50V 5% NP0","C_0805_2012Metric",145.590000,-69.530000,180.000000,top
"C21","10nF 25V 10%","C_0201_0603Metric",145.603011,-79.352945,-90.500000,top
"C22","10nF 25V 10%","C_0201_0603Metric",145.005692,-78.030825,89.500000,top
"C24","0.1uF 10V 20%","C_0201_0603Metric",145.180000,-74.640000,90.000000,top
"D1","BAV99S","SOT-363_SC-70-6",140.720000,-71.230000,0.000000,top
"L3","0 Ohm","0402_RF",143.638085,-91.431742,180.000000,top
"L5","3.9nH 5%","0402_RF",145.448085,-90.991742,-90.000000,top
"R1","3.9M 1%","R_0201_0603Metric",144.357427,-79.334989,89.500000,top
"R2","3.9M 1%","R_0201_0603Metric",144.974764,-79.345091,89.500000,top
"R4","10k 1%","R_0201_0603Metric",149.250012,-74.237208,179.500000,top
"R6","3.9k 1%","R_0201_0603Metric",142.310012,-77.122792,0.500000,top
"R7","3.9M 1%","R_0201_0603Metric",144.373230,-78.020014,-90.500000,top
"R8","10M 1%","R_0201_0603Metric",145.633011,-78.035013,89.500000,top
"U1","N52810_QFN32","QFN-32-1EP_5x5mm_P0.5mm_EP3.1x3.1mm",145.838085,-86.391742,-90.000000,top
"U3","PJ75BL50SA","SOT-23",148.110000,-71.260000,-90.000000,top
"U6","AW35122","AW35122",146.740000,-75.178402,-90.000000,top
"U9","XT4051","SOT-553",143.030000,-78.697500,-90.000000,top
"Y1","32MHz 40ppm","SX16Y032000B81T001",147.855000,-91.077500,90.000000,top
