Ref,Val,Package,PosX,PosY,Rot,Side
"D20","TX1812MJA5","TX1812MWCA5-F01",194.140289,-80.868782,150.000000,bottom
"D21","TX1812MJA5","TX1812MWCA5-F01",188.959711,-83.848782,90.000000,bottom
"J2","Conn_01x04","FPC-POGO-4",129.420400,-86.630000,180.000000,bottom
"J3","Conn_01x02","Hongjie 10100 Connector",142.374557,-77.500000,0.000000,bottom
"L1","10uH 100mA 20%","C_1.2x1.8",141.260000,-84.200000,90.000000,bottom
"L2","15nH 100mA 5%","L_0402_1005Metric",142.290000,-84.230000,-90.000000,bottom
"L3","0 Ohm","0402_RF",146.617064,-86.971931,110.200000,bottom
"L4","2.2nH 5%","0402_RF",144.250000,-87.600000,-69.800000,bottom
"L5","3.3nH 5%","0402_RF",145.617064,-87.791931,20.200000,bottom
"Q1","ZSPT-Z1608C-06F-Z4","D_0603_1608Metric",178.520000,-69.990000,0.000000,bottom
"R1","3.9M 1%","R_0201_0603Metric",138.350000,-87.880000,90.000000,bottom
"R2","3.9M 1%","R_0201_0603Metric",139.540000,-87.880000,90.000000,bottom
"R4","10k 1%","R_0201_0603Metric",142.712500,-95.750000,0.000000,bottom
"R5","10k 1%","R_0201_0603Metric",176.630000,-70.690000,90.000000,bottom
"R6","3.9k 1%","R_0201_0603Metric",143.600000,-79.650000,90.000000,bottom
"R7","3.9M 1%","R_0201_0603Metric",138.690000,-86.475000,-90.000000,bottom
"R8","10M 1%","R_0201_0603Metric",139.270000,-86.475000,90.000000,bottom
"R9","100k 1%","R_0201_0603Metric",136.900000,-85.280000,0.000000,bottom
"R10","3.9k 1%","R_0201_0603Metric",145.180000,-91.423750,180.000000,bottom
"R11","3.9k 1%","R_0201_0603Metric",143.740000,-89.640000,-90.000000,bottom
"R12","510R 1%","R_0201_0603Metric",141.950000,-74.060000,0.000000,bottom
"TH1","NTC 100k @ 25C","R_0402_1005Metric",142.310000,-77.330000,180.000000,bottom
"U1","NRF52810-CAAA-R","WLCSP",142.229708,-87.143072,180.000000,bottom
"U2","KXTJ3-1057","LGA-12_2x2mm_P0.5mm",145.200000,-89.913750,0.000000,bottom
"U3","TPS715","SOT-353_SC-70-5",144.630000,-94.250000,-90.000000,bottom
"U4","M24C02-FMH6TG","UFDFPN5",142.730000,-90.520000,-90.000000,bottom
"U5","AW35122","AW35122",137.150000,-84.400000,0.000000,bottom
"U6","ME6230","FPB1_1-4",139.565000,-83.745000,-90.000000,bottom
"U7","DS6101","UDFN-4-1EP_1x1mm_P0.65mm_EP0.48x0.48mm",142.305000,-75.830000,-90.000000,bottom
"U8","SL1605","SOT-553",178.560000,-74.040000,180.000000,bottom
"U9","XT4051","SOT-553",142.330000,-79.100000,-90.000000,bottom
"U10","WAS3157D-6/TR","DFN1109-6",136.740000,-86.260000,-90.000000,bottom
"Y1","32MHz 40ppm","SX16Y032000B81T001",145.140000,-83.980000,0.000000,bottom
"J1","Conn_01x14","FPC_14",122.572030,-89.800000,90.000000,top
